Vuosi	Paaluokka/Osasto	Luku	Momentti	Alkup.talousarvio	Lisätalousarvio	Voimassaoleva talousarvio	Käytettävissä	Nettokertymä ko.vuodelta	Nettokertymä	Jäljellä
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.60. Ammatillinen koulutus	29.60.37. Valtionavustus kiinteistöjen hankintaan	622295,3279	0	622295,3279	622295,3279	622295,3279	622295,3279	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.60. Ammatillinen koulutus	29.60.87. Kiinteistöjen hankinta	1513691,3382	0	1513691,3382	1513691,3382	1513691,3382	1513691,3382	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.21. Opetusalan koulutuskeskuksen toimintamenot	336375,8529	0	336375,8529	336375,8529	336375,8534	336375,8534	-0,0005
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.22. Opetustoimen henkilöstökoulutus ja eräät muut menot	7660960,0502	0	7660960,0502	7660960,0502	7660960,0515	7660960,0515	-0,0013
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.25. Aikuiskoulutuksen kehittäminen	3632859,2116	0	3632859,2116	3632859,2116	3632859,2117	3632859,2117	-0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.30. Valtionosuus kansalaisopistojen käyttökustannuksiin	62676912,6751	0	62676912,6751	62676912,6751	62808468,9346	62808468,9346	-131556,2595
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.32. Valtionavustus ammatillisen aikuiskoulutuksen järjestämiseen	31451142,2483	0	31451142,2483	31451142,2483	34013556,0058	34013556,0058	-2562413,7575
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.33. Ammatillinen lisäkoulutus	84224308,8737	0	84224308,8737	84224308,8737	84224308,8728	84224308,8728	0,0009
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.35. Aikuiskoulutuksen loppuerät	8140295,6407	0	8140295,6407	8140295,6407	7060422,0171	7060422,0171	1079873,6236
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.50. Valtionosuus kansanopistojen käyttökustannuksiin	44550963,4644	0	44550963,4644	44550963,4644	44496461,9997	44496461,9997	54501,4647
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.51. Valtionosuus ammatillisten erikoisoppilaitosten käyttökustannuksiin	11899632,173	0	11899632,173	11899632,173	11735712,8563	11735712,8563	163919,3167
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.52. Valtionosuus ja -avustus aikuiskoulutuksen perustamiskustannuksiin	2522818,8969	0	2522818,8969	2522818,8969	2522818,897	2522818,897	-0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.53. Valtionavustus järjestöille	7137895,599	0	7137895,599	7137895,599	7137895,599	7137895,599	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.55. Valtionosuus opintokeskusten käyttökustannuksiin	11106121,5359	0	11106121,5359	11106121,5359	11102495,4042	11102495,4042	3626,1317
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.69. Ammatillinen lisäkoulutus ja vapaa sivistystyö	29.69.56. Valtionosuus kesäyliopistojen käyttökustannuksiin	2651650,8486	0	2651650,8486	2651650,8486	2679247,7962	2679247,7962	-27596,9476
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.22. Opintotuen muutoksenhakulautakunnan toimintamenot	667874,256	7568,4567	675442,7127	675442,7127	675442,7126	675442,7126	0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.52. Opintolainojen valtiontakaus ja korkotuki	21864430,4399	7904832,5437	29769262,9836	29769262,9836	32202308,0899	32202308,0899	-2433045,1063
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.55. Opintoraha ja asumislisä	595385259,6737	0	595385259,6737	595385259,6737	569423809,5238	569423809,5238	25961450,1499
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.56. Aikuisopintoraha	13455034,1169	0	13455034,1169	13455034,1169	11636378,0393	11636378,0393	1818656,0776
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.57. Korkeakouluopiskelijoiden ateriatuki	16818792,6461	0	16818792,6461	16818792,6461	13524248,3262	13524248,3262	3294544,3199
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.58. Avustus tilakustannusten korvaamiseen	1076402,7294	0	1076402,7294	1076402,7294	1076402,7294	1076402,7294	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.70. Opintotuki	29.70.59. Koulumatkatuki	21864430,44	2018255,1175	23882685,5575	23882685,5575	23306777,109	23306777,109	575908,4485
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.21. Suomen Akatemian toimintamenot	23512672,1193	281714,7768	23794386,8961	23794386,8961	23794386,8955	23794386,8955	0,0006
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.22. Arkistolaitoksen toimintamenot	11746244,7841	173065,3763	11919310,1604	11919310,1604	11919310,1591	11919310,1591	0,0013
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.23. Kotimaisten kielten tutkimuskeskuksen toimintamenot	2236899,4219	24555,4373	2261454,8592	2261454,8592	2261454,8604	2261454,8604	-0,0012
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.24. Varastokirjaston toimintamenot	1190770,5193	8409,3963	1199179,9156	1199179,9156	1199179,9142	1199179,9142	0,0014
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.25. Eräiden teosten laatiminen ja hankkiminen	398605,3857	0	398605,3857	398605,3857	398605,3856	398605,3856	0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.50. Suomen Akatemian tutkimusmäärärahat	47457587,2096	481017,4697	47938604,6793	47938604,6793	47933885,0037	47933885,0037	4719,6756
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.53. Veikkauksen ja raha-arpajaisten voittovarat tieteen edistämiseen	74624982,9709	0	74624982,9709	74624982,9709	74480927,0694	74480927,0694	144055,9015
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.54. Eräät avustukset	971285,2753	0	971285,2753	971285,2753	971285,2752	971285,2752	0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.88. Tiede	29.88.66. Rahoitusosuudet kansainvälisille järjestöille	8829866,1392	0	8829866,1392	8829866,1392	8720531,2922	8720531,2922	109334,847
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.21. Taiteen keskustoimikunnan ja taidetoimikuntien toimintamenot	1042765,144	11604,9669	1054370,1109	1054370,1109	1054370,11	1054370,11	0,0009
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.22. Valtion taidemuseon toimintamenot	14256449,5865	80225,6409	14336675,2274	14336675,2274	14336675,2255	14336675,2255	0,0019
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.23. Suomenlinnan hoitokunnan toimintamenot	2165755,929	26069,1286	2191825,0576	2191825,0576	2191825,058	2191825,058	-0,0004
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.24. Museoviraston toimintamenot	12863180,8037	279696,5217	13142877,3254	13142877,3254	13142877,3256	13142877,3256	-0,0002
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.25. Näkövammaisten kirjaston toimintamenot	4330334,5427	22537,1821	4352871,7248	4352871,7248	4352871,7248	4352871,7248	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.26. Suomen elokuva-arkiston toimintamenot	2475221,7137	20687,115	2495908,8287	2495908,8287	2495908,8294	2495908,8294	-0,0007
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.27. Valtion elokuvatarkastamon toimintamenot	470926,1941	5213,8257	476140,0198	476140,0198	476140,0194	476140,0194	0,0004
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.30. Valtionosuudet ja -avustukset yleisten kirjastojen käyttökustannuksiin	6349430,5997	0	6349430,5997	6349430,5997	6349430,6	6349430,6	-0,0003
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.31. Valtionosuus ja -avustus teattereiden ja orkestereiden käyttökustannuksiin	3664142,1659	0	3664142,1659	3664142,1659	3664142,1659	3664142,1659	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.32. Valtionosuudet ja -avustukset museoille	1536060,3324	0	1536060,3324	1536060,3324	1536060,3324	1536060,3324	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.33. Valtionosuus ja -avustus kuntien kulttuuritoimintaan	653578,2823	0	653578,2823	653578,2823	653578,2822	653578,2822	0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.34. Valtionosuus yleisten kirjastojen perustamiskustannuksiin	6054765,3525	0	6054765,3525	6054765,3525	6054765,3526	6054765,3526	-0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.35. Kulttuuritoimen valtionosuuksien loppuerät	2102349,0808	0	2102349,0808	2102349,0808	2090796,2521	2090796,2521	11552,8287
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.36. Avustus Kulttuurikaupunki 2000 -hankkeelle	2522818,8969	0	2522818,8969	2522818,8969	2522818,8969	2522818,8969	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.40. Korvaus Suomenlinnan Liikenne Oy:lle	252281,8897	0	252281,8897	252281,8897	201825,5113	201825,5113	50456,3784
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.50. Eräät avustukset	3086248,4506	0	3086248,4506	3086248,4506	3086248,4505	3086248,4505	0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.51. Apurahat taiteilijoille, kirjailijoille ja kääntäjille	1589375,9051	211244,0356	1800619,9407	1800619,9407	1773595,3919	1773595,3919	27024,5488
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.52. Veikkauksen ja raha-arpajaisten voittovarat taiteen edistämiseen	208300746,9228	0	208300746,9228	208300746,9228	208749224,355	208749224,355	-448477,4322
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.53. Valtionavustus tilakustannuksiin	11384304,3663	0	11384304,3663	11384304,3663	11384266,524	11384266,524	37,8423
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.70. Kaluston hankinta	1934161,1543	0	1934161,1543	1934161,1543	1934161,1538	1934161,1538	0,0005
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.72. Valtion taidemuseon kokoelmien kartuttaminen	588657,7426	0	588657,7426	588657,7426	588657,7428	588657,7428	-0,0002
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.75. Perusparannukset ja talonrakennukset	2522818,8969	1732335,6425	4255154,5394	4255154,5394	4255154,5395	4255154,5395	-0,0001
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.90. Taide ja kulttuuri	29.90.95. Kulttuuriympäristön suojelusta aiheutuvat menot	16818,7926	0	16818,7926	16818,7926	11924,524	11924,524	4894,2686
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.98. Liikuntatoimi	29.98.50. Veikkauksen ja raha-arpajaisten voittovarat urheilun ja liikuntakasvatuksen edistämiseen	79216345,1756	0	79216345,1756	79216345,1756	79021664,4592	79021664,4592	194680,7164
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.98. Liikuntatoimi	29.98.52. Valtionosuus liikunnan koulutuskeskuksille	872727,1504	0	872727,1504	872727,1504	872727,1504	872727,1504	0
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.99. Nuorisotyö	29.99.50. Veikkauksen ja raha-arpajaisten voittovarat nuorisotyön edistämiseen	19644517,9986	0	19644517,9986	19644517,9986	19915984,4903	19915984,4903	-271466,4917
2000	29. Opetus- ja kulttuuriministeriön hallinnonala	29.99. Nuorisotyö	29.99.51. Nuorten työpajatoiminnan kehittäminen	807302,047	0	807302,047	807302,047	807302,0471	807302,0471	-0,0001
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Maa- ja metsätalousministeriö	30.01.21. Maa- ja metsätalousministeriön toimintamenot	25228188,9692	238826,8556	25467015,8248	25467015,8248	25467015,8252	25467015,8252	-0,0004
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.01. Maa- ja metsätalousministeriö	30.01.22. Tietojärjestelmien kehittäminen	2354630,9705	0	2354630,9705	2354630,9705	2354630,9704	2354630,9704	0,0001
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.02. Maa- ja metsätalousministeriön tietopalvelukeskus	30.02.21. Maa- ja metsätalousministeriön tietopalvelukeskuksen toimintamenot	9754899,7348	183324,8398	9938224,5746	9938224,5746	9938224,5744	9938224,5744	0,0002
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.03. Maaseutuelinkeinojen valituslautakunta ja eläinlääkintävahinkojen arviolautakunta	30.03.21. Lautakuntien toimintamenot	504563,7794	0	504563,7794	504563,7794	504563,7798	504563,7798	-0,0004
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.04. Maa- ja metsätalousministeriön hallinnonalan muut menot	30.04.25. Eläinlääkintähuolto	1093221,522	504563,7794	1597785,3014	1597785,3014	1556409,9756	1556409,9756	41375,3258
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.04. Maa- ja metsätalousministeriön hallinnonalan muut menot	30.04.26. Kansainvälinen yhteistyö	2186443,044	0	2186443,044	2186443,044	2186443,0438	2186443,0438	0,0002
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.04. Maa- ja metsätalousministeriön hallinnonalan muut menot	30.04.27. Yhteistutkimukset	6222953,2791	0	6222953,2791	6222953,2791	6222953,282	6222953,282	-0,0029
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.04. Maa- ja metsätalousministeriön hallinnonalan muut menot	30.04.66. Eräät jäsenmaksut ja rahoitusosuudet	2539637,6896	0	2539637,6896	2539637,6896	2138898,9527	2138898,9527	400738,7369
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.12. Maa- ja puutarhatalouden tulotuki	30.12.41. Maa- ja puutarhatalouden kansallinen tuki	588657742,6153	0	588657742,6153	588657742,6153	588657742,6155	588657742,6155	-0,0002
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.12. Maa- ja puutarhatalouden tulotuki	30.12.43. EU-tulotuki	365304176,2744	17659732,2785	382963908,5529	382963908,5529	388785371,7188	388785371,7188	-5821463,1659
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.12. Maa- ja puutarhatalouden tulotuki	30.12.44. Satovahinkojen korvaaminen	3363758,5292	0	3363758,5292	3363758,5292	3363758,5291	3363758,5291	0,0001
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.12. Maa- ja puutarhatalouden tulotuki	30.12.45. Maatalouden ympäristötuki	216457861,356	31114766,3954	247572627,7514	247572627,7514	247572627,751	247572627,751	0,0004
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.12. Maa- ja puutarhatalouden tulotuki	30.12.46. Luonnonhaittakorvaus	427701896,9916	-2304174,5925	425397722,3991	425397722,3991	425397722,3991	425397722,3991	0
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.13. Maataloustuotteiden markkinointi ja tuotannon tasapainottaminen	30.13.41. Maataloustuotannon tasapainottamismenot	336375,8529	0	336375,8529	336375,8529	336375,8529	336375,8529	0
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.13. Maataloustuotteiden markkinointi ja tuotannon tasapainottaminen	30.13.42. Luopumiskorvaukset	70975304,9668	0	70975304,9668	70975304,9668	71096107,5763	71096107,5763	-120802,6095
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.13. Maataloustuotteiden markkinointi ja tuotannon tasapainottaminen	30.13.47. Maatalousyrittäjien luopumistuet ja pellonmetsitystuki	68452486,0698	0	68452486,0698	68452486,0698	68452486,0699	68452486,0699	-0,0001
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.13. Maataloustuotteiden markkinointi ja tuotannon tasapainottaminen	30.13.48. Puutarhatalouden erityistoimenpiteet	470926,1941	0	470926,1941	470926,1941	191571,0787	191571,0787	279355,1154
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.13. Maataloustuotteiden markkinointi ja tuotannon tasapainottaminen	30.13.60. Siirto interventiorahastoon	1009127,5588	0	1009127,5588	1009127,5588	1009127,5588	1009127,5588	0
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.14. Maatilatalouden rakenteen ja maaseudun kehittäminen	30.14.43. Maaseudun kehittäminen	3363758,5292	0	3363758,5292	3363758,5292	3363758,5313	3363758,5313	-0,0021
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.14. Maatilatalouden rakenteen ja maaseudun kehittäminen	30.14.48. Puutarhayritysten korkoavustus	1009127,5588	0	1009127,5588	1009127,5588	1009127,5588	1009127,5588	0
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.14. Maatilatalouden rakenteen ja maaseudun kehittäminen	30.14.49. Maaseutuelinkeinotoiminnan korkotuki	26910068,2338	0	26910068,2338	26910068,2338	26335194,3763	26335194,3763	574873,8575
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.14. Maatilatalouden rakenteen ja maaseudun kehittäminen	30.14.61. Euroopan maatalouden ohjaus- ja tukirahaston osallistuminen elintarviketalouden ja maaseudun rakennetoimenpiteisiin	38178659,3067	0	38178659,3067	38178659,3067	2838071,5069	2838071,5069	35340587,7998
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.14. Maatilatalouden rakenteen ja maaseudun kehittäminen	30.14.62. Valtion rahoitusosuus EU:n osaksi rahoittamasta maaseudun kehittämisestä	21864430,4401	0	21864430,4401	21864430,4401	792989,3621	792989,3621	21071441,078
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.15. Muut maatalouden menot	30.15.40. Valtionapu maaseudun elinkeinojen kehittämiseen	11167678,3171	0	11167678,3171	11167678,3171	11167678,3175	11167678,3175	-0,0004
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.15. Muut maatalouden menot	30.15.41. Eräät korvaukset	1541946,9098	0	1541946,9098	1541946,9098	1950205,9848	1950205,9848	-408259,075
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.15. Muut maatalouden menot	30.15.44. Hevostalouden edistäminen totopeleistä valtion osuutena kertyvillä varoilla	4204698,1615	0	4204698,1615	4204698,1615	4650089,4758	4650089,4758	-445391,3143
2000	30. Maa- ja metsätalousministeriön hallinnonala	30.15. Muut maatalouden menot	30.15.45. Valtionapu 4H-toimintaan	4322429,7101	0	4322429,7101	4322429,7101	4322429,7099	4322429,7099	0,0002
